Выезд к абоненту,
132635,2026-01-01 00:00:00
132663,2025-11-01 00:00:00
133011,2026-01-01 00:00:00
133114,2026-01-01 00:00:00
133132,2025-11-01 00:00:00
133136,2026-01-01 00:00:00
133161,2025-12-01 00:00:00
133180,2026-01-01 00:00:00
133190,2025-11-01 00:00:00
133206,2025-11-01 00:00:00
133240,2025-12-01 00:00:00
133240,2025-12-08 00:00:00
133240,2026-01-01 00:00:00
133259,2026-01-01 00:00:00
133312,2025-08-01 00:00:00
133313,2025-08-01 00:00:00
133313,2025-08-25 00:00:00
133314,2025-08-01 00:00:00
133315,2025-08-01 00:00:00
133317,2025-08-01 00:00:00
133318,2025-08-01 00:00:00
133318,2025-08-25 00:00:00
133319,2025-08-01 00:00:00
133319,2025-08-25 00:00:00
133319,2025-08-25 00:00:00
133320,2025-08-01 00:00:00
133321,2025-08-01 00:00:00
133322,2025-08-01 00:00:00
133323,2025-08-01 00:00:00
133324,2025-08-01 00:00:00
133325,2025-08-01 00:00:00
133325,2025-11-01 00:00:00
133326,2025-08-01 00:00:00
133327,2025-08-01 00:00:00
133328,2025-08-01 00:00:00
133328,2026-01-01 00:00:00
133330,2025-08-01 00:00:00
133330,2026-01-01 00:00:00
133333,2025-08-01 00:00:00
133334,2025-08-01 00:00:00
133335,2025-08-01 00:00:00
133336,2025-08-01 00:00:00
133336,2025-11-01 00:00:00
133336,2026-01-01 00:00:00
133337,2025-08-01 00:00:00
133338,2025-08-01 00:00:00
133339,2025-08-01 00:00:00
133339,2025-11-01 00:00:00
133340,2025-08-01 00:00:00
133341,2025-08-01 00:00:00
133342,2025-08-01 00:00:00
133343,2025-08-01 00:00:00
133344,2025-08-01 00:00:00
133344,2025-11-01 00:00:00
133344,2026-01-01 00:00:00
133345,2025-08-01 00:00:00
133346,2025-08-01 00:00:00
133347,2025-08-01 00:00:00
133348,2025-08-01 00:00:00
133348,2025-11-01 00:00:00
133350,2025-08-01 00:00:00
133351,2025-08-01 00:00:00
133352,2025-08-01 00:00:00
133354,2025-08-01 00:00:00
133355,2025-08-01 00:00:00
133356,2025-08-01 00:00:00
133357,2025-08-01 00:00:00
133358,2025-08-01 00:00:00
133359,2025-08-01 00:00:00
133360,2025-08-01 00:00:00
133361,2025-08-01 00:00:00
133362,2025-08-01 00:00:00
133363,2025-08-01 00:00:00
133364,2025-08-01 00:00:00
133365,2025-08-01 00:00:00
133366,2025-08-01 00:00:00
133366,2025-11-01 00:00:00
133366,2026-01-01 00:00:00
133367,2025-08-01 00:00:00
133368,2025-08-01 00:00:00
133372,2025-08-01 00:00:00
133372,2026-01-01 00:00:00
133373,2025-08-01 00:00:00
133373,2025-11-01 00:00:00
133373,2026-01-01 00:00:00
133374,2025-08-01 00:00:00
133376,2025-08-01 00:00:00
133377,2025-08-01 00:00:00
133379,2025-08-01 00:00:00
133380,2025-08-01 00:00:00
133381,2025-08-01 00:00:00
133382,2025-08-01 00:00:00
133383,2025-08-01 00:00:00
133384,2025-08-01 00:00:00
133385,2025-08-01 00:00:00
133385,2025-11-01 00:00:00
133385,2026-01-01 00:00:00
133386,2025-08-01 00:00:00
133387,2025-08-01 00:00:00
133388,2025-08-01 00:00:00
133389,2025-08-01 00:00:00
133390,2025-08-01 00:00:00
133392,2025-08-01 00:00:00
133392,2025-08-25 00:00:00
133393,2025-08-01 00:00:00
133393,2025-08-01 00:00:00
133393,2025-08-01 00:00:00
133393,2026-01-01 00:00:00
133394,2025-08-01 00:00:00
133394,2025-08-25 00:00:00
133395,2025-08-01 00:00:00
133396,2025-08-01 00:00:00
133396,2025-08-01 00:00:00
133396,2026-01-01 00:00:00
133397,2025-08-01 00:00:00
133397,2025-08-25 00:00:00
133398,2025-08-01 00:00:00
133398,2025-08-25 00:00:00
133400,2025-08-01 00:00:00
133401,2025-08-01 00:00:00
133401,2025-08-26 00:00:00
133402,2025-08-01 00:00:00
133402,2025-08-01 00:00:00
133402,2026-01-01 00:00:00
133403,2025-08-01 00:00:00
133403,2025-08-26 00:00:00
133404,2025-08-01 00:00:00
133404,2025-08-26 00:00:00
133405,2025-08-01 00:00:00
133405,2025-11-01 00:00:00
133405,2026-01-01 00:00:00
133406,2025-08-01 00:00:00
133407,2025-08-01 00:00:00
133408,2025-08-01 00:00:00
133409,2025-08-01 00:00:00
133409,2025-08-26 00:00:00
133410,2025-08-01 00:00:00
133410,2026-01-01 00:00:00
133411,2025-08-01 00:00:00
133412,2025-08-01 00:00:00
133414,2025-08-01 00:00:00
133415,2025-08-01 00:00:00
133415,2025-08-26 00:00:00
133416,2025-08-01 00:00:00
133416,2025-08-26 00:00:00
133417,2025-08-01 00:00:00
133417,2025-08-26 00:00:00
133418,2025-08-01 00:00:00
133418,2025-08-01 00:00:00
133419,2025-08-01 00:00:00
133419,2025-11-01 00:00:00
133420,2025-08-01 00:00:00
133420,2025-08-26 00:00:00
133420,2026-01-01 00:00:00
133422,2025-08-01 00:00:00
133422,2025-08-26 00:00:00
133423,2025-08-01 00:00:00
133424,2025-08-01 00:00:00
133424,2025-08-26 00:00:00
133426,2025-08-01 00:00:00
133426,2025-08-25 00:00:00
133427,2025-08-01 00:00:00
133427,2025-11-01 00:00:00
133427,2026-01-01 00:00:00
133428,2025-08-01 00:00:00
133428,2025-08-26 00:00:00
133429,2025-08-01 00:00:00
133429,2025-11-01 00:00:00
133429,2026-01-01 00:00:00
133430,2025-08-01 00:00:00
133431,2025-08-01 00:00:00
133432,2025-08-01 00:00:00
133433,2025-08-01 00:00:00
133433,2025-08-26 00:00:00
133434,2025-08-01 00:00:00
133434,2025-11-01 00:00:00
133434,2026-01-01 00:00:00
133435,2025-08-01 00:00:00
133437,2025-08-01 00:00:00
133437,2025-08-01 00:00:00
133437,2025-11-01 00:00:00
133437,2026-01-01 00:00:00
133438,2025-08-01 00:00:00
133438,2025-11-01 00:00:00
133438,2026-01-01 00:00:00
133439,2025-08-01 00:00:00
133610,2025-11-01 00:00:00
133610,2026-01-01 00:00:00
133637,2025-11-01 00:00:00
133637,2026-01-01 00:00:00
133685,2025-11-01 00:00:00
133728,2025-08-01 00:00:00
133728,2025-12-01 00:00:00
133817,2025-11-01 00:00:00
133823,2025-11-01 00:00:00
133823,2026-01-01 00:00:00
133833,2026-01-01 00:00:00
133839,2025-11-01 00:00:00
133839,2026-01-01 00:00:00
133850,2026-01-01 00:00:00
133858,2025-11-01 00:00:00
133918,2025-08-01 00:00:00
133918,2025-08-12 00:00:00
133955,2025-06-01 00:00:00
134037,2025-11-01 00:00:00
134098,2026-01-01 00:00:00
134117,2026-01-01 00:00:00
134118,2026-01-01 00:00:00
134133,2026-01-01 00:00:00
134145,2026-01-01 00:00:00
134209,2025-11-01 00:00:00
134255,2026-01-01 00:00:00
134275,2025-11-01 00:00:00
134278,2026-01-01 00:00:00
134280,2026-01-01 00:00:00
134287,2025-11-01 00:00:00
134287,2026-01-01 00:00:00
134306,2025-11-01 00:00:00
134312,2025-11-01 00:00:00
134322,2025-11-01 00:00:00
134322,2026-01-01 00:00:00
134347,2025-11-01 00:00:00
134347,2026-01-01 00:00:00
134349,2025-04-01 00:00:00
134361,2025-11-01 00:00:00
134361,2026-01-01 00:00:00
134372,2025-11-01 00:00:00
134372,2026-01-01 00:00:00
134395,2025-11-01 00:00:00
134397,2025-11-01 00:00:00
134397,2026-01-01 00:00:00
134433,2025-11-01 00:00:00
134443,2025-04-01 00:00:00
134511,2025-07-01 00:00:00
134511,2025-11-01 00:00:00
134512,2025-11-01 00:00:00
134512,2026-01-01 00:00:00
134524,2025-11-01 00:00:00
134524,2026-01-01 00:00:00
134648,2025-05-01 00:00:00
134648,2025-09-01 00:00:00
134713,2025-11-01 00:00:00
134742,2025-11-01 00:00:00
134742,2026-01-01 00:00:00
134746,2025-12-29 00:00:00
134783,2025-12-01 00:00:00
134783,2025-12-08 00:00:00
134800,2026-01-01 00:00:00
134858,2025-12-01 00:00:00
134884,2025-11-01 00:00:00
134925,2025-11-01 00:00:00
134934,2025-05-01 00:00:00
134934,2025-05-01 00:00:00
134934,2025-06-01 00:00:00
134941,2025-05-01 00:00:00
134975,2025-11-01 00:00:00
134995,2025-11-01 00:00:00
134999,2025-05-01 00:00:00
134999,2025-05-01 00:00:00
134999,2025-11-01 00:00:00
135003,2025-11-01 00:00:00
135010,2025-11-01 00:00:00
135013,2025-11-01 00:00:00
135023,2025-11-01 00:00:00
135034,2025-11-01 00:00:00
135058,2025-11-01 00:00:00
135080,2025-09-01 00:00:00
135082,2025-11-01 00:00:00
135083,2025-11-01 00:00:00
135084,2025-11-01 00:00:00
135088,2025-09-01 00:00:00
135091,2025-07-01 00:00:00
135091,2026-01-01 00:00:00
135093,2025-07-01 00:00:00
135105,2025-09-01 00:00:00
135111,2025-07-01 00:00:00
135111,2026-01-01 00:00:00
135114,2025-07-01 00:00:00
135114,2026-01-01 00:00:00
135117,2025-07-01 00:00:00
135126,2025-07-01 00:00:00
135142,2025-07-01 00:00:00
135143,2025-07-01 00:00:00
135144,2025-11-01 00:00:00
135147,2025-11-01 00:00:00
135200,2025-09-01 00:00:00
135253,2025-11-01 00:00:00
135277,2025-11-01 00:00:00
135294,2025-11-01 00:00:00
135306,2025-11-01 00:00:00
135323,2025-11-01 00:00:00
135389,2025-11-01 00:00:00
135424,2025-05-01 00:00:00
135447,2025-11-01 00:00:00
135447,2025-12-01 00:00:00
135447,2026-01-01 00:00:00
135455,2025-11-01 00:00:00
135463,2025-11-01 00:00:00
135464,2025-11-01 00:00:00
135508,2025-11-01 00:00:00
135538,2025-07-01 00:00:00
135538,2026-01-01 00:00:00
135552,2025-11-01 00:00:00
135561,2025-11-01 00:00:00
135596,2025-07-01 00:00:00
135622,2025-11-01 00:00:00
135644,2025-11-01 00:00:00
135646,2025-05-01 00:00:00
135646,2025-07-01 00:00:00
135649,2025-11-01 00:00:00
135684,2025-07-01 00:00:00
135707,2025-09-01 00:00:00
135760,2025-11-01 00:00:00
135762,2025-11-01 00:00:00
135792,2025-07-01 00:00:00
135823,2025-11-01 00:00:00
135824,2025-11-01 00:00:00
135839,2025-11-01 00:00:00
135843,2025-05-01 00:00:00
135862,2025-11-01 00:00:00
135881,2025-11-01 00:00:00
135895,2025-11-01 00:00:00
136057,2025-10-06 00:00:00
136059,2025-11-01 00:00:00
136060,2025-10-06 00:00:00
136198,2025-11-01 00:00:00
136283,2025-11-01 00:00:00
136490,2026-02-01 00:00:00
136912,2025-10-01 00:00:00
136971,2025-07-01 00:00:00
136987,2025-04-01 00:00:00
136987,2025-08-01 00:00:00
136991,2025-11-01 00:00:00
136991,2026-01-01 00:00:00
136997,2025-11-01 00:00:00
136997,2026-01-01 00:00:00
137014,2026-01-01 00:00:00
137021,2026-01-01 00:00:00
137027,2026-01-01 00:00:00
137030,2025-04-01 00:00:00
137037,2026-01-01 00:00:00
137132,2025-11-01 00:00:00
137137,2025-11-01 00:00:00
137137,2025-12-01 00:00:00
137153,2025-08-01 00:00:00
137330,2025-11-01 00:00:00
137453,2025-11-01 00:00:00
137459,2025-11-01 00:00:00
137460,2025-11-01 00:00:00
137484,2025-07-01 00:00:00
137487,2025-07-01 00:00:00
137491,2025-12-01 00:00:00
137588,2025-11-01 00:00:00
137606,2025-11-01 00:00:00
137616,2025-11-01 00:00:00
137629,2025-11-01 00:00:00
137634,2025-11-01 00:00:00
137634,2025-12-01 00:00:00
137683,2025-11-01 00:00:00
137705,2025-11-01 00:00:00
137708,2025-11-01 00:00:00
137794,2025-11-01 00:00:00
137797,2025-11-01 00:00:00
137819,2025-11-01 00:00:00
137819,2025-12-01 00:00:00
137830,2025-11-01 00:00:00
137833,2025-11-01 00:00:00
137844,2025-11-01 00:00:00
137874,2025-11-01 00:00:00
137905,2025-11-01 00:00:00
137947,2025-11-01 00:00:00
137948,2025-11-01 00:00:00
137967,2025-11-01 00:00:00
138016,2025-11-01 00:00:00
138087,2025-07-01 00:00:00
138087,2025-07-10 00:00:00
138195,2025-11-01 00:00:00
138266,2025-11-01 00:00:00
138301,2025-11-01 00:00:00
138343,2025-11-01 00:00:00
138387,2025-11-01 00:00:00
138394,2025-11-01 00:00:00
138394,2026-01-01 00:00:00
138414,2025-11-01 00:00:00
138464,2025-11-01 00:00:00
138524,2025-11-01 00:00:00
138549,2025-11-01 00:00:00
138612,2025-10-01 00:00:00
138612,2025-11-01 00:00:00
138667,2025-11-01 00:00:00
138691,2025-11-01 00:00:00
138703,2025-11-01 00:00:00
138709,2025-10-06 00:00:00
138761,2025-11-01 00:00:00
138761,2026-01-01 00:00:00
138774,2025-11-01 00:00:00
138797,2025-11-01 00:00:00
138814,2025-12-01 00:00:00
138821,2025-11-01 00:00:00
138837,2025-11-01 00:00:00
138857,2025-11-01 00:00:00
138923,2025-11-01 00:00:00
138984,2025-04-01 00:00:00
138984,2025-09-01 00:00:00
139046,2025-11-01 00:00:00
139046,2026-01-01 00:00:00
139046,2026-01-01 00:00:00
139081,2025-11-01 00:00:00
139081,2026-01-01 00:00:00
139087,2025-11-01 00:00:00
139087,2026-01-01 00:00:00
139094,2025-11-01 00:00:00
139094,2026-01-01 00:00:00
139094,2026-01-01 00:00:00
139103,2025-11-01 00:00:00
139110,2025-11-01 00:00:00
139300,2025-07-01 00:00:00
139343,2026-01-01 00:00:00
139356,2025-11-01 00:00:00
139379,2025-11-01 00:00:00
139408,2025-11-01 00:00:00
139411,2025-11-01 00:00:00
139413,2025-11-01 00:00:00
139413,2026-01-01 00:00:00
139413,2026-01-01 00:00:00
139413,2026-01-01 00:00:00
139461,2025-11-01 00:00:00
139507,2025-11-01 00:00:00
139515,2025-11-01 00:00:00
139525,2025-11-01 00:00:00
139525,2026-01-01 00:00:00
139525,2026-01-01 00:00:00
139544,2025-11-01 00:00:00
139544,2026-01-01 00:00:00
139596,2025-11-01 00:00:00
139662,2025-11-01 00:00:00
139666,2025-11-01 00:00:00
139666,2026-01-01 00:00:00
139666,2026-01-01 00:00:00
139675,2025-11-01 00:00:00
139675,2026-01-01 00:00:00
139677,2025-11-01 00:00:00
139728,2025-11-01 00:00:00
139728,2026-01-01 00:00:00
139734,2025-11-01 00:00:00
139734,2026-01-01 00:00:00
139743,2025-11-01 00:00:00
139743,2026-01-01 00:00:00
139743,2026-01-01 00:00:00
139749,2025-11-01 00:00:00
139787,2025-11-01 00:00:00
139798,2025-11-01 00:00:00
139816,2025-11-01 00:00:00
139826,2025-11-01 00:00:00
139859,2025-11-01 00:00:00
139871,2025-11-01 00:00:00
139871,2025-12-01 00:00:00
139871,2026-01-01 00:00:00
139871,2026-01-01 00:00:00
139871,2026-01-01 00:00:00
139887,2026-01-01 00:00:00
139890,2025-11-01 00:00:00
139890,2026-01-01 00:00:00
139890,2026-01-01 00:00:00
139891,2025-11-01 00:00:00
139907,2026-01-01 00:00:00
139920,2025-11-01 00:00:00
139920,2026-01-01 00:00:00
139922,2025-11-01 00:00:00
139923,2025-11-01 00:00:00
139923,2026-01-01 00:00:00
139923,2026-01-01 00:00:00
139924,2025-11-01 00:00:00
139930,2025-11-01 00:00:00
139932,2025-11-01 00:00:00
139938,2025-11-01 00:00:00
139998,2025-11-01 00:00:00
140037,2025-11-01 00:00:00
140049,2025-11-01 00:00:00
140060,2025-11-01 00:00:00
140101,2025-11-01 00:00:00
140101,2026-01-01 00:00:00
140190,2025-11-01 00:00:00
140230,2025-11-01 00:00:00
140301,2025-11-01 00:00:00
140320,2025-06-01 00:00:00
140404,2025-11-01 00:00:00
140410,2025-11-01 00:00:00
140411,2025-11-01 00:00:00
140422,2025-11-01 00:00:00
140422,2026-01-01 00:00:00
140450,2025-11-01 00:00:00
140475,2025-11-01 00:00:00
140475,2025-12-01 00:00:00
140622,2026-01-01 00:00:00
140630,2025-11-01 00:00:00
140630,2026-01-01 00:00:00
140631,2025-11-01 00:00:00
140645,2025-11-01 00:00:00
140645,2026-01-01 00:00:00
140657,2025-11-01 00:00:00
140663,2025-11-01 00:00:00
140663,2026-01-01 00:00:00
140667,2025-11-01 00:00:00
140667,2026-01-01 00:00:00
140699,2026-01-01 00:00:00
140724,2025-11-01 00:00:00
140733,2025-11-01 00:00:00
140733,2026-01-01 00:00:00
140733,2026-01-01 00:00:00
140745,2025-11-01 00:00:00
140790,2025-11-01 00:00:00
140809,2025-11-01 00:00:00
140832,2025-11-01 00:00:00
140898,2025-11-01 00:00:00
140912,2025-11-01 00:00:00
140917,2025-11-01 00:00:00
140952,2025-11-01 00:00:00
141000,2025-11-01 00:00:00
141020,2025-11-01 00:00:00
141024,2025-11-01 00:00:00
141102,2025-11-01 00:00:00
141116,2025-11-01 00:00:00
141138,2025-11-01 00:00:00
141145,2025-11-01 00:00:00
141173,2025-11-01 00:00:00
141178,2025-04-01 00:00:00
141178,2025-09-01 00:00:00
141181,2025-11-01 00:00:00
141203,2026-01-01 00:00:00
141208,2026-01-01 00:00:00
141220,2025-11-01 00:00:00
141220,2026-01-01 00:00:00
141232,2025-11-01 00:00:00
141260,2025-11-01 00:00:00
141280,2025-11-01 00:00:00
141281,2025-11-01 00:00:00
141309,2025-11-01 00:00:00
141315,2025-11-01 00:00:00
141344,2025-11-01 00:00:00
141348,2025-11-01 00:00:00
141349,2025-11-01 00:00:00
141350,2025-11-01 00:00:00
141367,2025-11-01 00:00:00
141417,2025-11-01 00:00:00
141427,2025-11-01 00:00:00
141471,2025-11-01 00:00:00
141521,2025-11-01 00:00:00
141522,2025-11-01 00:00:00
141523,2025-11-01 00:00:00
141567,2025-11-01 00:00:00
141572,2025-11-01 00:00:00
141599,2025-11-01 00:00:00
141612,2025-11-01 00:00:00
141652,2025-11-01 00:00:00
141653,2025-11-01 00:00:00
141654,2025-11-01 00:00:00
141701,2025-07-01 00:00:00
141701,2026-01-01 00:00:00
141735,2025-11-01 00:00:00
141775,2025-11-01 00:00:00
141800,2025-07-01 00:00:00
141800,2026-01-01 00:00:00
141801,2025-07-01 00:00:00
141843,2025-11-01 00:00:00
141852,2025-11-01 00:00:00
141869,2025-11-01 00:00:00
141899,2025-11-01 00:00:00
141917,2025-11-01 00:00:00
141917,2026-01-01 00:00:00
141918,2025-11-01 00:00:00
141918,2026-01-01 00:00:00
141944,2025-11-01 00:00:00
141998,2025-11-01 00:00:00
142005,2025-11-01 00:00:00
142005,2026-01-01 00:00:00
142045,2025-11-01 00:00:00
142050,2025-11-01 00:00:00
142050,2026-01-01 00:00:00
142099,2025-11-01 00:00:00
142114,2025-11-01 00:00:00
142194,2025-11-01 00:00:00
142195,2025-11-01 00:00:00
142295,2025-11-01 00:00:00
142295,2026-01-01 00:00:00
142295,2026-01-01 00:00:00
142297,2025-11-01 00:00:00
142381,2025-11-01 00:00:00
142381,2026-01-01 00:00:00
142415,2025-11-01 00:00:00
142436,2025-11-01 00:00:00
142441,2025-11-01 00:00:00
142449,2025-11-01 00:00:00
142460,2025-11-01 00:00:00
142507,2025-11-01 00:00:00
142560,2026-01-01 00:00:00
142571,2025-11-01 00:00:00
142571,2026-01-01 00:00:00
142578,2025-11-01 00:00:00
142588,2025-11-01 00:00:00
142588,2026-01-01 00:00:00
142607,2025-11-01 00:00:00
142607,2026-01-01 00:00:00
142625,2025-11-01 00:00:00
142649,2025-11-01 00:00:00
142649,2025-12-01 00:00:00
142666,2025-11-01 00:00:00
142666,2025-12-01 00:00:00
142666,2026-01-01 00:00:00
142666,2026-01-01 00:00:00
142689,2025-11-01 00:00:00
142754,2025-04-01 00:00:00
142754,2025-07-01 00:00:00
142757,2025-11-01 00:00:00
142757,2026-01-01 00:00:00
142768,2025-11-01 00:00:00
142780,2025-11-01 00:00:00
142807,2025-11-01 00:00:00
142852,2025-11-01 00:00:00
142875,2025-11-01 00:00:00
142894,2025-11-01 00:00:00
142898,2025-11-01 00:00:00
142898,2026-01-01 00:00:00
142921,2025-11-01 00:00:00
142936,2025-11-01 00:00:00
142955,2026-01-01 00:00:00
142995,2025-11-01 00:00:00
143017,2025-11-01 00:00:00
143017,2026-01-01 00:00:00
143017,2026-01-01 00:00:00
143042,2025-11-01 00:00:00
143046,2025-11-01 00:00:00
143091,2025-11-01 00:00:00
143147,2025-11-01 00:00:00
143147,2026-01-01 00:00:00
143160,2025-11-01 00:00:00
143187,2025-11-01 00:00:00
143212,2025-11-01 00:00:00
143225,2025-11-01 00:00:00
143243,2025-11-01 00:00:00
143243,2026-01-01 00:00:00
143247,2025-11-01 00:00:00
143248,2025-11-01 00:00:00
143250,2025-11-01 00:00:00
143251,2025-11-01 00:00:00
143269,2025-11-01 00:00:00
143269,2026-01-01 00:00:00
143275,2025-11-01 00:00:00
143279,2025-11-01 00:00:00
143289,2025-11-01 00:00:00
143289,2026-01-01 00:00:00
143313,2025-11-01 00:00:00
143313,2026-01-01 00:00:00
143364,2025-11-01 00:00:00
143369,2025-11-01 00:00:00
143369,2026-01-01 00:00:00
143369,2026-01-01 00:00:00
143370,2025-11-01 00:00:00
143403,2025-11-01 00:00:00
143442,2026-01-01 00:00:00
143467,2026-01-01 00:00:00
143491,2026-01-01 00:00:00
143547,2025-11-01 00:00:00
143629,2025-11-01 00:00:00
143954,2025-11-01 00:00:00
143963,2025-11-01 00:00:00
143975,2025-11-01 00:00:00
143975,2025-12-01 00:00:00
143988,2025-11-01 00:00:00
144016,2025-07-01 00:00:00
144019,2025-11-01 00:00:00
144033,2026-01-01 00:00:00
144038,2025-11-01 00:00:00
144038,2026-01-01 00:00:00
144044,2025-11-01 00:00:00
144066,2025-11-01 00:00:00
144066,2025-12-01 00:00:00
144066,2026-01-01 00:00:00
144066,2026-01-01 00:00:00
144066,2026-01-01 00:00:00
144078,2025-11-01 00:00:00
144078,2026-01-01 00:00:00
144091,2025-11-01 00:00:00
144091,2026-01-01 00:00:00
144106,2025-11-01 00:00:00
144178,2025-11-01 00:00:00
144204,2025-11-01 00:00:00
144242,2026-01-01 00:00:00
144253,2025-11-01 00:00:00
144263,2025-11-01 00:00:00
144290,2025-11-01 00:00:00
144290,2025-12-01 00:00:00
144290,2026-01-01 00:00:00
144290,2026-01-01 00:00:00
144290,2026-01-01 00:00:00
144294,2025-11-01 00:00:00
144294,2025-12-01 00:00:00
144294,2026-01-01 00:00:00
144294,2026-01-01 00:00:00
144294,2026-01-01 00:00:00
144294,2026-01-01 00:00:00
144320,2025-11-01 00:00:00
144328,2025-11-01 00:00:00
144328,2025-12-01 00:00:00
144345,2025-11-01 00:00:00
144369,2026-01-01 00:00:00
144416,2025-11-01 00:00:00
144416,2026-01-01 00:00:00
144416,2026-01-01 00:00:00
144498,2025-11-01 00:00:00
144498,2025-12-01 00:00:00
144498,2026-01-01 00:00:00
144498,2026-01-01 00:00:00
144498,2026-01-01 00:00:00
144545,2025-11-01 00:00:00
144575,2025-10-01 00:00:00
144575,2025-11-01 00:00:00
144575,2025-11-01 00:00:00
144673,2025-11-01 00:00:00
144683,2025-11-01 00:00:00
144692,2025-11-01 00:00:00
144692,2025-12-01 00:00:00
144696,2025-11-01 00:00:00
144703,2025-11-01 00:00:00
144747,2025-11-01 00:00:00
144806,2025-11-01 00:00:00
144861,2025-04-01 00:00:00
144861,2025-09-01 00:00:00
144861,2025-10-01 00:00:00
144878,2025-11-01 00:00:00
144882,2025-11-01 00:00:00
144889,2025-11-01 00:00:00
144891,2025-11-01 00:00:00
144895,2025-11-01 00:00:00
144948,2025-10-06 00:00:00
144954,2026-01-01 00:00:00
144967,2025-04-01 00:00:00
145070,2025-11-01 00:00:00
145086,2025-11-01 00:00:00
145139,2025-08-01 00:00:00
145139,2025-09-10 00:00:00
145156,2026-01-01 00:00:00
145171,2025-11-01 00:00:00
145173,2025-11-01 00:00:00
145182,2025-11-01 00:00:00
145223,2025-11-01 00:00:00
145223,2025-12-01 00:00:00
145324,2025-11-01 00:00:00
145343,2025-11-01 00:00:00
145394,2026-01-01 00:00:00
145399,2026-01-01 00:00:00
145403,2026-01-01 00:00:00
145419,2026-01-01 00:00:00
145423,2025-11-01 00:00:00
145423,2025-12-01 00:00:00
145498,2025-11-01 00:00:00
145612,2026-01-01 00:00:00
145636,2026-01-01 00:00:00
145686,2025-08-01 00:00:00
145686,2025-12-01 00:00:00
145796,2025-11-01 00:00:00
145842,2026-01-01 00:00:00
145891,2026-01-01 00:00:00
145917,2026-01-01 00:00:00
145971,2025-11-01 00:00:00
145983,2026-01-01 00:00:00
146211,2025-11-01 00:00:00
146211,2026-01-01 00:00:00
146237,2025-11-01 00:00:00
146275,2025-11-01 00:00:00
146322,2025-11-01 00:00:00
146344,2025-11-01 00:00:00
146352,2025-11-01 00:00:00
146352,2026-01-01 00:00:00
146376,2025-11-01 00:00:00
146432,2025-11-01 00:00:00
146488,2025-11-01 00:00:00
146559,2026-01-01 00:00:00
146617,2025-11-01 00:00:00
146646,2025-11-01 00:00:00
146722,2025-11-01 00:00:00
146855,2025-11-01 00:00:00
146879,2025-08-01 00:00:00
146885,2025-11-01 00:00:00
146929,2025-11-01 00:00:00
146930,2026-01-01 00:00:00
146960,2025-11-01 00:00:00
146961,2025-11-01 00:00:00
147009,2025-11-01 00:00:00
147009,2026-01-01 00:00:00
147017,2026-01-01 00:00:00
147119,2025-06-01 00:00:00
147446,2025-07-01 00:00:00
